loan_id,region,loan_type,credit_score,loan_balance,debt_ratio,num_delinquencies,years_since_orig,default_prob,default_flag
L002674,東京,マイカーローン,603,26087454,0.431,0,1.0,0.34415,0
L002675,名古屋,マイカーローン,458,11085028,0.35,1,2.0,0.95131,1
L002676,東京,マイカーローン,777,25733848,0.157,0,1.0,0.046859,0
L002677,大阪,事業資金,488,26051548,0.063,3,3.0,0.991078,1
L002678,東京,住宅ローン,497,35772537,0.471,3,2.0,0.893756,1
L002679,福岡,カードローン,686,46532788,0.81,4,1.5,0.233456,0
L002680,東京,カードローン,823,34579181,0.675,4,2.0,0.056951,0
L002681,福岡,カードローン,697,30714360,0.565,1,1.5,0.209861,0
L002682,東京,事業資金,655,8649512,0.883,0,1.5,0.275502,0
L002683,札幌,カードローン,578,43488246,0.865,3,7.0,0.961662,1
L002684,大阪,住宅ローン,420,47360166,0.168,1,5.0,0.9999,1
L002685,東京,住宅ローン,368,35190583,0.637,2,1.5,0.972478,1
L002686,東京,カードローン,609,5514790,0.687,1,1.0,0.317811,0
L002687,東京,カードローン,402,10444147,0.148,2,1.0,0.899144,0
L002688,大阪,カードローン,542,29559170,0.671,2,0.5,0.290131,1
L002689,東京,事業資金,783,25629404,0.396,1,1.0,0.062369,0
L002690,大阪,住宅ローン,369,34579909,0.551,0,2.0,0.998849,1
L002691,福岡,カードローン,778,33614888,0.528,2,5.0,0.23343,0
L002692,東京,住宅ローン,368,25078764,0.117,0,3.0,0.9999,1
L002693,福岡,マイカーローン,636,40056287,0.889,3,1.0,0.247995,0
L002694,大阪,カードローン,543,8228643,0.88,3,7.0,0.95993,0
L002695,大阪,マイカーローン,405,741253,0.818,4,3.0,0.979678,1
L002696,大阪,住宅ローン,396,13103154,0.663,2,2.0,0.997184,1
L002697,東京,マイカーローン,324,16249835,0.473,4,3.0,0.9999,1
L002698,東京,事業資金,482,16533612,0.617,3,3.0,0.980644,1
L002699,東京,カードローン,341,33329336,0.417,3,3.0,0.998515,1
L002700,東京,マイカーローン,622,22881397,0.402,1,5.0,0.825105,0
L002701,大阪,住宅ローン,532,24606020,0.22,1,3.0,0.90776,0
L002702,東京,カードローン,728,18342197,0.617,0,3.0,0.249697,0
L002703,東京,カードローン,440,8103313,0.132,0,3.0,0.9999,0
L002704,大阪,住宅ローン,548,2401259,0.386,3,3.0,0.86466,0
L002705,名古屋,事業資金,596,7677789,0.338,2,1.5,0.486966,1
L002706,大阪,事業資金,612,19976692,0.258,4,5.0,0.84425,0
L002707,東京,事業資金,651,5467681,0.931,4,2.0,0.421416,0
L002708,大阪,マイカーローン,333,6347688,0.693,4,3.0,0.990094,1
L002709,東京,住宅ローン,441,6903111,0.414,4,7.0,0.9999,1
L002710,東京,住宅ローン,303,18599516,0.14,0,5.0,0.9999,1
L002711,東京,住宅ローン,355,15468460,0.356,3,5.0,0.9999,1
L002712,東京,住宅ローン,531,33906871,0.595,4,2.0,0.822636,1
L002713,東京,住宅ローン,746,6299156,0.753,2,1.0,0.085368,0
L002714,東京,カードローン,738,32472419,0.936,0,1.0,0.099875,0
L002715,東京,カードローン,698,37838153,0.497,4,7.0,0.667493,1
L002716,名古屋,カードローン,643,13597929,0.341,3,3.0,0.540654,0
L002717,札幌,カードローン,694,17750520,0.247,3,2.0,0.272554,0
L002718,名古屋,住宅ローン,695,4909071,0.808,1,3.0,0.382786,0
L002719,札幌,カードローン,377,31925808,0.171,4,2.0,0.959473,1
L002720,名古屋,カードローン,741,2160126,0.301,3,3.0,0.254168,0
L002721,東京,カードローン,687,9064401,0.86,0,5.0,0.57882,1
L002722,大阪,住宅ローン,337,43467438,0.526,2,3.0,0.973791,1
L002723,福岡,住宅ローン,652,18631845,0.065,1,1.0,0.23451,0
L002724,名古屋,事業資金,324,5980259,0.414,3,3.0,0.997147,1
L002725,名古屋,カードローン,744,23538861,0.288,4,5.0,0.359062,0
L002726,大阪,住宅ローン,810,20196501,0.349,2,2.0,0.084445,0
L002727,札幌,マイカーローン,835,22419883,0.451,2,2.0,0.040392,0
L002728,名古屋,事業資金,593,32646036,0.375,0,2.0,0.604419,0
L002729,福岡,カードローン,837,41428041,0.907,3,1.5,0.044175,0
L002730,東京,カードローン,536,2549480,0.673,4,3.0,0.892701,1
L002731,東京,カードローン,760,11707232,0.457,4,7.0,0.401718,0
L002732,名古屋,マイカーローン,380,23868476,0.779,4,2.0,0.972479,1
L002733,福岡,住宅ローン,451,23928648,0.878,3,3.0,0.9999,1
L002734,東京,カードローン,549,1076177,0.748,2,1.5,0.678112,1
L002735,福岡,カードローン,760,45417985,0.205,0,2.0,0.130049,0
L002736,名古屋,カードローン,463,32897914,0.529,2,1.0,0.74683,1
L002737,東京,住宅ローン,358,3913904,0.509,1,2.0,0.989189,1
L002738,東京,事業資金,438,45619670,0.613,4,1.0,0.79878,1
L002739,福岡,マイカーローン,752,35078804,0.636,0,1.0,0.061524,0
L002740,福岡,住宅ローン,712,47889930,0.383,3,2.0,0.221313,0
L002741,東京,カードローン,577,28029835,0.643,1,7.0,0.967015,0
L002742,東京,カードローン,317,2563340,0.234,0,2.0,0.997445,1
L002743,東京,住宅ローン,419,43894340,0.254,1,1.0,0.824262,1
L002744,札幌,カードローン,567,44978553,0.861,4,1.0,0.449677,1
L002745,大阪,カードローン,720,21512982,0.837,1,5.0,0.423284,0
L002746,名古屋,マイカーローン,583,30003923,0.772,3,5.0,0.908522,0
L002747,福岡,事業資金,590,21630623,0.334,3,5.0,0.893767,0
L002748,大阪,住宅ローン,598,38199361,0.554,0,1.0,0.36267,0
L002749,東京,住宅ローン,372,20236884,0.788,1,7.0,0.97936,1
L002750,福岡,事業資金,720,41896989,0.704,2,1.5,0.162887,1
L002751,福岡,カードローン,428,8875817,0.226,1,2.0,0.96883,1
L002752,東京,カードローン,598,14301654,0.741,0,1.0,0.367651,0
L002753,大阪,カードローン,408,41615566,0.339,4,0.5,0.625038,0
L002754,東京,住宅ローン,650,41015898,0.435,3,5.0,0.701043,0
L002755,名古屋,マイカーローン,847,35813626,0.172,3,1.0,0.028738,0
L002756,福岡,マイカーローン,773,14906482,0.448,3,3.0,0.163767,0
L002757,大阪,カードローン,663,24424336,0.574,2,0.5,0.096342,0
L002758,福岡,カードローン,546,15571096,0.494,0,0.5,0.283978,0
L002759,東京,マイカーローン,468,30957913,0.399,0,2.0,0.954156,1
L002760,東京,事業資金,705,6575916,0.532,2,5.0,0.504494,0
L002761,札幌,事業資金,699,635711,0.792,4,7.0,0.627642,0
L002762,大阪,住宅ローン,730,13732999,0.684,4,7.0,0.510132,0
L002763,東京,住宅ローン,570,38451181,0.599,3,0.5,0.254125,0
L002764,東京,住宅ローン,386,30135197,0.606,0,5.0,0.992329,1
L002765,東京,カードローン,341,12218511,0.634,0,7.0,0.994518,1
L002766,札幌,事業資金,562,41502120,0.451,0,7.0,0.976629,0
L002767,東京,マイカーローン,519,44757867,0.264,3,5.0,0.97752,0
L002768,大阪,カードローン,773,7577611,0.754,3,3.0,0.155467,0
L002769,名古屋,マイカーローン,660,2673714,0.898,1,1.0,0.212986,0
L002770,東京,事業資金,585,45216161,0.589,2,3.0,0.75741,0
L002771,東京,住宅ローン,311,47193006,0.706,2,3.0,0.9999,1
L002772,東京,カードローン,674,10595895,0.782,1,7.0,0.748406,1
L002773,大阪,カードローン,411,11276720,0.861,2,5.0,0.9999,1
L002774,名古屋,事業資金,803,22215044,0.882,3,5.0,0.196408,0
L002775,名古屋,住宅ローン,431,23041011,0.551,1,2.0,0.962052,1
L002776,大阪,住宅ローン,468,5201103,0.081,3,1.0,0.72703,1
L002777,名古屋,カードローン,611,3900486,0.258,4,3.0,0.666905,0
L002778,福岡,カードローン,813,27916160,0.542,3,5.0,0.161126,0
L002779,東京,住宅ローン,848,35756544,0.772,4,7.0,0.16808,0
L002780,名古屋,住宅ローン,787,24962108,0.311,0,5.0,0.219757,0
L002781,大阪,事業資金,744,33018243,0.374,0,1.0,0.084549,0
L002782,札幌,住宅ローン,693,33341293,0.857,0,1.5,0.20327,0
L002783,福岡,住宅ローン,686,27242726,0.781,0,1.0,0.116787,1
L002784,札幌,住宅ローン,553,17153414,0.661,0,2.0,0.777609,1
L002785,東京,マイカーローン,847,23699262,0.877,3,1.5,0.019572,0
L002786,大阪,住宅ローン,646,32010628,0.317,3,3.0,0.56471,0
L002787,札幌,カードローン,336,6125972,0.569,2,0.5,0.755498,1
L002788,大阪,マイカーローン,437,49653822,0.942,2,1.0,0.799319,0
L002789,大阪,住宅ローン,600,18464109,0.213,3,1.5,0.452023,1
L002790,名古屋,カードローン,311,9283653,0.239,1,7.0,0.971254,1
L002791,札幌,カードローン,318,27262209,0.897,1,2.0,0.9999,1
L002792,東京,カードローン,731,34912925,0.485,3,2.0,0.17527,0
L002793,名古屋,住宅ローン,508,18748528,0.605,3,5.0,0.97686,1
L002794,大阪,マイカーローン,692,25111455,0.305,2,2.0,0.247968,0
L002795,大阪,住宅ローン,644,20695401,0.603,0,3.0,0.552968,1
L002796,名古屋,マイカーローン,620,40082130,0.314,2,5.0,0.819986,0
L002797,東京,事業資金,626,2052101,0.235,2,3.0,0.613002,0
L002798,東京,住宅ローン,560,2046747,0.244,4,1.0,0.490457,0
L002799,大阪,事業資金,367,23808079,0.902,1,7.0,0.9999,1
L002800,東京,事業資金,434,49279583,0.584,2,2.0,0.951535,1
L002801,福岡,住宅ローン,391,49058549,0.686,0,2.0,0.996961,1
L002802,名古屋,事業資金,340,5813854,0.078,2,2.0,0.9999,1
L002803,東京,カードローン,563,38736511,0.391,2,1.0,0.483441,0
L002804,東京,カードローン,789,48178668,0.531,1,2.0,0.099972,0
L002805,名古屋,カードローン,301,9495226,0.433,0,3.0,0.9999,1
L002806,東京,カードローン,462,19075434,0.339,4,3.0,0.9999,0
L002807,大阪,カードローン,408,16777533,0.374,2,0.5,0.628952,1
L002808,大阪,事業資金,349,24667981,0.191,1,1.0,0.922471,1
L002809,名古屋,住宅ローン,777,48447589,0.592,3,0.5,0.004433,0
L002810,福岡,マイカーローン,730,30701461,0.65,1,1.5,0.160394,0
L002811,大阪,事業資金,675,15031523,0.771,3,2.0,0.29331,0
L002812,東京,事業資金,329,26055106,0.091,1,3.0,0.9999,1
L002813,大阪,カードローン,401,28810295,0.637,1,1.0,0.873419,1
L002814,東京,カードローン,423,20634989,0.911,4,7.0,0.9999,1
L002815,福岡,事業資金,670,49664916,0.6,3,1.0,0.199042,0
L002816,東京,住宅ローン,432,47068098,0.553,3,5.0,0.978073,1
L002817,札幌,住宅ローン,796,7294876,0.146,3,5.0,0.200799,0
L002818,東京,カードローン,549,21204008,0.373,0,2.0,0.753848,1
L002819,東京,カードローン,420,43244055,0.119,1,5.0,0.9999,1
L002820,東京,住宅ローン,404,14315397,0.169,1,5.0,0.972868,1
L002821,名古屋,カードローン,406,30356281,0.33,3,7.0,0.984356,1
L002822,大阪,住宅ローン,534,46778363,0.291,4,3.0,0.906763,1
L002823,名古屋,住宅ローン,422,45053027,0.846,2,2.0,0.973503,1
L002824,東京,カードローン,849,46920250,0.615,4,0.5,0.036658,0
L002825,札幌,マイカーローン,359,41490018,0.554,2,7.0,0.982723,1
L002826,東京,住宅ローン,594,35608166,0.764,0,1.5,0.475713,1
L002827,東京,事業資金,651,12503071,0.148,3,5.0,0.707442,0
L002828,福岡,住宅ローン,692,15984996,0.225,1,3.0,0.376324,0
L002829,大阪,マイカーローン,757,31197534,0.854,3,7.0,0.372116,0
L002830,東京,住宅ローン,407,23945117,0.738,0,2.0,0.972158,1
L002831,福岡,事業資金,416,16928320,0.423,0,2.0,0.98238,1
L002832,名古屋,住宅ローン,613,29934417,0.439,0,1.0,0.33217,0
L002833,名古屋,住宅ローン,497,4084112,0.726,1,1.0,0.634837,0
L002834,福岡,カードローン,662,1636219,0.361,1,7.0,0.813675,0
L002835,東京,カードローン,688,21700629,0.586,2,2.0,0.273799,0
L002836,東京,マイカーローン,380,19345523,0.949,4,0.5,0.66161,1
L002837,大阪,住宅ローン,404,9357905,0.599,0,2.0,0.992219,1
L002838,東京,事業資金,632,12392341,0.406,0,7.0,0.906052,0
L002839,東京,カードローン,658,48843221,0.81,1,3.0,0.487709,1
L002840,大阪,カードローン,561,22445099,0.108,4,2.0,0.720424,0
L002841,札幌,住宅ローン,796,17451001,0.254,1,3.0,0.110433,0
L002842,大阪,事業資金,358,2338561,0.273,3,7.0,0.963732,1
L002843,大阪,カードローン,579,23325573,0.269,2,2.0,0.667851,1
L002844,東京,事業資金,781,36569003,0.893,0,1.5,0.085342,0
L002845,福岡,カードローン,503,36393890,0.152,0,3.0,0.964247,1
L002846,名古屋,カードローン,804,43395629,0.244,2,1.0,0.033837,0
L002847,東京,事業資金,662,25687922,0.837,2,1.5,0.278364,0
L002848,東京,住宅ローン,646,21293348,0.109,3,2.0,0.384182,0
L002849,札幌,住宅ローン,689,24611435,0.804,4,1.5,0.230437,0
L002850,札幌,住宅ローン,461,43779721,0.24,3,1.0,0.759916,1
L002851,東京,住宅ローン,445,6107065,0.387,3,2.0,0.950381,1
L002852,東京,マイカーローン,677,18211488,0.418,4,1.0,0.173607,0
L002853,福岡,マイカーローン,505,25057543,0.054,1,5.0,0.9999,0
L002854,東京,カードローン,469,47208121,0.424,2,5.0,0.9999,1
L002855,東京,住宅ローン,560,46813195,0.272,1,1.5,0.617756,1
L002856,東京,住宅ローン,650,8350464,0.438,0,2.0,0.390582,0
L002857,札幌,事業資金,615,2096954,0.457,3,2.0,0.525458,0
L002858,東京,住宅ローン,631,24447632,0.279,3,1.0,0.310916,0
L002859,福岡,カードローン,843,7524391,0.166,4,1.0,0.017179,0
L002860,東京,住宅ローン,419,34658496,0.364,1,1.0,0.853826,0
L002861,大阪,事業資金,379,39129139,0.914,3,1.0,0.917761,1
L002862,名古屋,住宅ローン,389,38187737,0.566,1,2.0,0.966563,0
L002863,大阪,事業資金,584,8663024,0.503,0,1.5,0.535623,1
L002864,大阪,住宅ローン,697,31038816,0.204,1,1.5,0.191743,0
L002865,札幌,カードローン,592,19858941,0.341,3,5.0,0.897468,0
L002866,大阪,マイカーローン,838,45606307,0.55,3,1.5,0.051357,0
L002867,大阪,事業資金,614,10641134,0.278,2,1.0,0.322143,0
L002868,東京,住宅ローン,788,25930721,0.491,4,2.0,0.119271,0
L002869,大阪,マイカーローン,594,25630169,0.198,3,7.0,0.968023,0
L002870,東京,事業資金,376,11426789,0.339,2,1.0,0.906366,0
L002871,東京,住宅ローン,758,6218380,0.76,1,0.5,0.039392,0
L002872,東京,住宅ローン,498,13308894,0.329,1,5.0,0.986414,0
L002873,福岡,事業資金,455,48425364,0.512,0,5.0,0.989134,1
L002874,東京,カードローン,457,19277058,0.709,2,1.5,0.888776,1
L002875,東京,カードローン,640,30759181,0.83,0,1.0,0.21758,0
L002876,大阪,事業資金,631,13125435,0.478,1,2.0,0.468892,0
L002877,東京,住宅ローン,803,16646618,0.534,3,5.0,0.182807,0
L002878,札幌,カードローン,452,31831432,0.329,2,2.0,0.943449,1
L002879,名古屋,カードローン,504,41470952,0.523,3,2.0,0.865911,0
L002880,福岡,事業資金,624,27172542,0.071,1,5.0,0.822808,0
L002881,東京,住宅ローン,487,43821869,0.101,4,3.0,0.931011,0
L002882,札幌,カードローン,620,30934602,0.273,1,2.0,0.50543,0
L002883,名古屋,事業資金,311,31229744,0.931,0,5.0,0.9999,1
L002884,東京,カードローン,584,20788786,0.363,3,1.0,0.371067,0
L002885,札幌,住宅ローン,396,36518843,0.358,1,1.0,0.869876,1
L002886,東京,住宅ローン,744,6895615,0.193,4,2.0,0.142948,0
L002887,札幌,住宅ローン,388,45097902,0.835,2,2.0,0.973954,1
L002888,東京,事業資金,614,45521145,0.06,0,2.0,0.535396,0
L002889,東京,住宅ローン,603,35012242,0.09,2,7.0,0.919171,0
L002890,東京,住宅ローン,838,40842898,0.788,0,2.0,0.028958,0
L002891,札幌,住宅ローン,472,30365232,0.233,0,0.5,0.496151,1
L002892,東京,住宅ローン,670,20434072,0.169,3,3.0,0.422787,0
L002893,大阪,カードローン,739,40515794,0.711,2,1.0,0.077468,0
L002894,大阪,マイカーローン,756,10629125,0.299,1,7.0,0.421715,0
L002895,福岡,マイカーローン,756,16393426,0.467,3,3.0,0.19784,0
L002896,東京,事業資金,555,38596998,0.74,4,3.0,0.863723,0
L002897,東京,カードローン,703,6259436,0.25,2,3.0,0.35694,0
L002898,名古屋,カードローン,342,24060901,0.526,2,5.0,0.9999,1
L002899,東京,事業資金,580,2903160,0.134,2,1.0,0.422174,0
L002900,大阪,カードローン,604,27297320,0.543,0,2.0,0.546995,0
L002901,福岡,カードローン,752,44884041,0.479,0,2.0,0.129285,0
L002902,東京,住宅ローン,685,30128238,0.193,2,2.0,0.287978,0
L002903,大阪,カードローン,533,25002452,0.57,3,0.5,0.366853,1
L002904,札幌,カードローン,388,12539100,0.716,0,1.5,0.945621,1
L002905,札幌,事業資金,419,21034900,0.454,4,3.0,0.993976,1
L002906,東京,マイカーローン,341,44855418,0.343,0,2.0,0.9999,1
L002907,東京,カードローン,665,45046232,0.27,0,5.0,0.656979,1
L002908,東京,カードローン,674,8394021,0.352,2,3.0,0.429822,0
L002909,東京,住宅ローン,368,39795071,0.223,1,7.0,0.9999,1
L002910,名古屋,住宅ローン,619,27051292,0.15,2,3.0,0.643408,0
L002911,名古屋,事業資金,760,41357810,0.845,2,5.0,0.299104,0
L002912,大阪,住宅ローン,507,45053438,0.22,2,1.0,0.615762,1
L002913,東京,事業資金,669,30181873,0.106,0,0.5,0.093651,0
L002914,東京,マイカーローン,331,48027678,0.147,4,1.5,0.985975,1
L002915,大阪,カードローン,683,39927870,0.495,2,2.0,0.268829,1
L002916,東京,マイカーローン,778,17642697,0.368,0,1.0,0.041495,0
L002917,福岡,マイカーローン,309,3243278,0.81,2,5.0,0.9999,1
L002918,札幌,住宅ローン,809,22348423,0.33,4,1.5,0.055454,0
L002919,福岡,カードローン,505,27544082,0.445,3,7.0,0.9999,1
L002920,東京,マイカーローン,471,18029769,0.782,2,2.0,0.943856,1
L002921,東京,事業資金,712,32951201,0.448,3,7.0,0.589369,0
L002922,大阪,事業資金,390,19643884,0.633,0,2.0,0.976154,1
L002923,東京,住宅ローン,450,24099071,0.239,0,3.0,0.995623,1
L002924,名古屋,カードローン,756,39912083,0.06,2,3.0,0.210053,0
L002925,大阪,マイカーローン,690,20801214,0.632,1,2.0,0.282654,0
L002926,福岡,カードローン,305,22334657,0.488,2,3.0,0.984409,0
L002927,東京,住宅ローン,582,48532159,0.885,3,2.0,0.632583,0
L002928,東京,マイカーローン,618,10143151,0.162,1,1.0,0.282871,0
L002929,東京,マイカーローン,686,2905723,0.143,3,7.0,0.680928,1
L002930,東京,事業資金,467,44731703,0.254,2,1.0,0.715099,1
L002931,東京,カードローン,624,9064880,0.088,4,1.5,0.386239,0
L002932,福岡,事業資金,490,14463158,0.933,1,1.0,0.714768,1
L002933,大阪,住宅ローン,479,46234499,0.592,0,3.0,0.979732,1
L002934,福岡,マイカーローン,307,23964650,0.242,2,2.0,0.9999,1
L002935,大阪,カードローン,450,5848287,0.416,4,3.0,0.982332,0
L002936,大阪,カードローン,624,4876273,0.548,3,5.0,0.793851,1
L002937,大阪,マイカーローン,719,3810712,0.419,0,2.0,0.204307,0
L002938,名古屋,住宅ローン,367,49223599,0.327,3,2.0,0.956279,1
L002939,大阪,カードローン,497,49375671,0.744,4,3.0,0.953881,0
L002940,福岡,住宅ローン,483,45782463,0.066,1,2.0,0.913377,0
L002941,東京,事業資金,432,36268662,0.492,4,1.0,0.839834,1
L002942,名古屋,カードローン,349,24607032,0.512,4,7.0,0.994092,1
L002943,札幌,住宅ローン,832,39849107,0.224,3,3.0,0.112896,1
L002944,東京,カードローン,528,6484063,0.074,0,1.5,0.704893,1
L002945,大阪,カードローン,848,17836029,0.618,3,7.0,0.172103,0
L002946,東京,マイカーローン,644,43120488,0.233,1,5.0,0.724315,0
L002947,東京,住宅ローン,441,27325070,0.5,0,1.0,0.792728,1
L002948,大阪,事業資金,461,33428174,0.849,0,3.0,0.981818,1
L002949,福岡,住宅ローン,527,14152503,0.837,2,3.0,0.91924,1
L002950,東京,住宅ローン,410,8056166,0.858,1,1.5,0.928987,0
L002951,大阪,事業資金,516,3964649,0.228,0,2.0,0.845699,0
L002952,東京,住宅ローン,443,20594517,0.069,3,1.0,0.775555,1
L002953,東京,住宅ローン,307,4714482,0.817,2,7.0,0.999444,1
